file_id,number_of_pages,pdf_location,txt_location,txt_content
104-10074-10066,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10074-10066.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10074-10066.txt,
104-10074-10090,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10074-10090.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10074-10090.txt,
104-10074-10095,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10074-10095.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10074-10095.txt,
104-10074-10347,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10074-10347.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10074-10347.txt,
104-10074-10349,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10074-10349.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10074-10349.txt,
104-10074-10355,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10074-10355.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10074-10355.txt,
104-10074-10403,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10074-10403.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10074-10403.txt,
104-10074-10413,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10074-10413.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10074-10413.txt,
104-10075-10042,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10075-10042.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10075-10042.txt,
104-10075-10099,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10075-10099.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10075-10099.txt,
104-10075-10200,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10075-10200.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10075-10200.txt,
104-10075-10203,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10075-10203.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10075-10203.txt,
104-10075-10225,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10075-10225.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10075-10225.txt,
104-10075-10232,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10075-10232.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10075-10232.txt,
104-10075-10250,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10075-10250.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10075-10250.txt,
104-10075-10365,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10075-10365.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10075-10365.txt,
104-10075-10373,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10075-10373.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10075-10373.txt,
104-10076-10000,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10076-10000.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10076-10000.txt,
104-10076-10058,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10076-10058.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10076-10058.txt,
104-10076-10116,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10076-10116.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10076-10116.txt,
104-10076-10153,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10076-10153.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10076-10153.txt,
104-10076-10217,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10076-10217.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10076-10217.txt,
104-10076-10229,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10076-10229.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10076-10229.txt,
104-10076-10277,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10076-10277.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10076-10277.txt,
104-10076-10295,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10076-10295.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10076-10295.txt,
104-10076-10371,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10076-10371.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10076-10371.txt,
104-10076-10372,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10076-10372.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10076-10372.txt,
104-10076-10374,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10076-10374.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10076-10374.txt,
104-10076-10375,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10076-10375.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10076-10375.txt,
104-10076-10400,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10076-10400.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10076-10400.txt,
104-10076-10416,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10076-10416.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10076-10416.txt,
104-10076-10442,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10076-10442.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10076-10442.txt,
104-10077-10067,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10077-10067.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10077-10067.txt,
104-10077-10076,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10077-10076.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10077-10076.txt,
104-10077-10087,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10077-10087.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10077-10087.txt,
104-10077-10112,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10077-10112.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10077-10112.txt,
104-10077-10136,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10077-10136.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10077-10136.txt,
104-10077-10153,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/104-10077-10153.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10077-10153.txt,
104-10077-10266,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10077-10266.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10077-10266.txt,
104-10077-10285,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10077-10285.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10077-10285.txt,
104-10077-10296,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10077-10296.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10077-10296.txt,
104-10077-10356,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10077-10356.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10077-10356.txt,
104-10077-10369,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10077-10369.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10077-10369.txt,
104-10077-10382,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10077-10382.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10077-10382.txt,
104-10078-10014,11,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/104-10078-10014.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10078-10014.txt,
104-10078-10020,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10078-10020.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10078-10020.txt,
104-10079-10016,78,/Users/furkandemir/Desktop/Thesis/pdf_files/71-80/104-10079-10016.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10079-10016.txt,
104-10079-10163,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10079-10163.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10079-10163.txt,
104-10079-10231,30,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/104-10079-10231.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10079-10231.txt,
104-10079-10281,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10079-10281.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10079-10281.txt,
104-10079-10391,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10079-10391.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10079-10391.txt,
104-10087-10054,19,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/104-10087-10054.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10087-10054.txt,
104-10088-10070,29,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/104-10088-10070.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10088-10070.txt,
104-10088-10074,19,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/104-10088-10074.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10088-10074.txt,
104-10092-10202,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10092-10202.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10092-10202.txt,
104-10092-10267,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10092-10267.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10092-10267.txt,
104-10092-10340,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10092-10340.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10092-10340.txt,
104-10093-10010,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10093-10010.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10093-10010.txt,
104-10093-10065,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10093-10065.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10093-10065.txt,
104-10093-10109,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10093-10109.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10093-10109.txt,
104-10093-10266,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10093-10266.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10093-10266.txt,
104-10093-10279,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10093-10279.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10093-10279.txt,
104-10095-10075,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10095-10075.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10095-10075.txt,
104-10095-10161,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/104-10095-10161.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10095-10161.txt,
104-10095-10202,8,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/104-10095-10202.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10095-10202.txt,
104-10095-10263,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10095-10263.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10095-10263.txt,
104-10095-10276,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/104-10095-10276.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10095-10276.txt,
104-10095-10326,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10095-10326.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10095-10326.txt,
104-10096-10048,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/104-10096-10048.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10096-10048.txt,
104-10097-10069,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10097-10069.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10097-10069.txt,
104-10097-10077,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10097-10077.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10097-10077.txt,
104-10097-10170,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10097-10170.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10097-10170.txt,
104-10097-10360,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10097-10360.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10097-10360.txt,
104-10098-10072,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10098-10072.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10098-10072.txt,
104-10098-10264,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/simple/104-10098-10264.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10098-10264.txt,
104-10098-10328,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10098-10328.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10098-10328.txt,
104-10098-10380,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10098-10380.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10098-10380.txt,
104-10098-10391,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10098-10391.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10098-10391.txt,
104-10098-10401,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10098-10401.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10098-10401.txt,
104-10098-10404,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10098-10404.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10098-10404.txt,
104-10100-10034,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/104-10100-10034.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10034.txt,
104-10100-10065,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10065.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10065.txt,
104-10100-10086,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10086.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10086.txt,
104-10100-10087,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10087.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10087.txt,
104-10100-10090,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10090.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10090.txt,
104-10100-10152,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10152.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10152.txt,
104-10100-10157,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10157.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10157.txt,
104-10100-10185,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10185.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10185.txt,
104-10100-10192,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10192.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10192.txt,
104-10100-10199,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/104-10100-10199.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10199.txt,
104-10100-10200,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10200.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10200.txt,
104-10100-10223,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10100-10223.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10223.txt,
104-10100-10237,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10237.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10237.txt,
104-10100-10239,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10239.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10239.txt,
104-10100-10247,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10247.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10247.txt,
104-10100-10251,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10251.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10251.txt,
104-10100-10319,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10319.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10319.txt,
104-10100-10357,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10357.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10357.txt,
104-10100-10394,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10394.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10394.txt,
104-10100-10396,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10396.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10396.txt,
104-10100-10411,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10411.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10411.txt,
104-10100-10419,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10419.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10419.txt,
104-10100-10424,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10100-10424.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10100-10424.txt,
104-10101-10054,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10101-10054.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10101-10054.txt,
104-10101-10109,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10101-10109.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10101-10109.txt,
104-10101-10124,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10101-10124.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10101-10124.txt,
104-10101-10129,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10101-10129.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10101-10129.txt,
104-10101-10134,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10101-10134.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10101-10134.txt,
104-10101-10135,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10101-10135.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10101-10135.txt,
104-10101-10175,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10101-10175.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10101-10175.txt,
104-10101-10198,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10101-10198.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10101-10198.txt,
104-10101-10215,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10101-10215.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10101-10215.txt,
104-10101-10227,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10101-10227.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10101-10227.txt,
104-10101-10239,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10101-10239.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10101-10239.txt,
104-10101-10247,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10101-10247.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10101-10247.txt,
104-10101-10256,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10101-10256.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10101-10256.txt,
104-10102-10043,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10102-10043.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10102-10043.txt,
104-10102-10224,24,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/104-10102-10224.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10102-10224.txt,
104-10102-10227,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/104-10102-10227.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10102-10227.txt,
104-10102-10231,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/104-10102-10231.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10102-10231.txt,
104-10102-10232,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10102-10232.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10102-10232.txt,
104-10102-10233,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10102-10233.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10102-10233.txt,
104-10102-10237,12,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/104-10102-10237.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10102-10237.txt,
104-10103-10038,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10103-10038.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10103-10038.txt,
104-10103-10079,24,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/104-10103-10079.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10103-10079.txt,
104-10103-10097,15,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/104-10103-10097.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10103-10097.txt,
104-10103-10103,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10103-10103.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10103-10103.txt,
104-10103-10108,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10103-10108.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10103-10108.txt,
104-10103-10112,17,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/104-10103-10112.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10103-10112.txt,
104-10103-10244,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10103-10244.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10103-10244.txt,
104-10103-10350,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/104-10103-10350.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10103-10350.txt,
104-10103-10357,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10103-10357.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10103-10357.txt,
104-10104-10094,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10104-10094.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10104-10094.txt,
104-10104-10172,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10104-10172.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10104-10172.txt,
104-10104-10262,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10104-10262.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10104-10262.txt,
104-10104-10271,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10104-10271.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10104-10271.txt,
104-10105-10102,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/104-10105-10102.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10105-10102.txt,
104-10105-10103,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/104-10105-10103.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10105-10103.txt,
104-10105-10119,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10105-10119.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10105-10119.txt,
104-10105-10120,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/104-10105-10120.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10105-10120.txt,
104-10105-10126,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10105-10126.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10105-10126.txt,
